"date","area","covid_cases_per_100k","covid_inpatient_bed_utilization","covid_hospital_admissions_per_100k","covid_19_community_level"
2022-07-13,"Detroit Region","186.381612585231","3.38613085576762","8.4484861019584","Low"
2022-07-13,"Grand Rapids Region","135.88558511903","4.43152730375427","8.20785403311854","Low"
2022-07-13,"Jackson Region","176.1599122175","5.21891418563923","5.28810236063401","Low"
2022-07-13,"Kalamazoo Region","157.228464574851","4.9597707483743","9.33414359784241","Low"
2022-07-13,"Lansing Region","155.641496729837","5.22075410892684","5.24444174650812","Low"
2022-07-13,"Saginaw Region","116.110496289907","3.05454545454545","5.44267926224476","Low"
2022-07-13,"State","168.141004536363","3.68543571404474","8.14070009550203","Low"
2022-07-13,"Traverse City Region","108.72519706442","4.43797744634413","9.21019206503226","Low"
2022-07-13,"Upper Peninsula Region","200.769616864648","2.82470229853226","11.042328964505","High"
2022-07-14,"Detroit Region","183.749804283096","3.43546889507892","8.50569932612516","Low"
2022-07-14,"Grand Rapids Region","136.015868517994","4.4035228182546","7.94728723841637","Low"
2022-07-14,"Jackson Region","181.448014648044","5.28156698146205","6.61012795079252","Low"
2022-07-14,"Kalamazoo Region","156.709901037335","5.0364479787939","10.163845250984","Medium"
2022-07-14,"Lansing Region","142.953331235557","5.21135850274282","5.75196836713794","Low"
2022-07-14,"Saginaw Region","113.636551056457","3.11818181818182","5.93746828608519","Low"
2022-07-14,"State","166.258530212111","3.72351909323978","8.30091067548731","Low"
2022-07-14,"Traverse City Region","115.464362171718","4.40320232896652","8.76091440332337","Low"
2022-07-14,"Upper Peninsula Region","200.43500083654","2.97502104967724","11.3769449937325","High"
2022-07-15,"Detroit Region","178.791324873277","3.48707166502639","8.56291255029192","Low"
2022-07-15,"Grand Rapids Region","133.540483937685","4.41090191476879","7.81700384106528","Low"
2022-07-15,"Jackson Region","177.481937825136","5.2649930264993","6.61012795079252","Low"
2022-07-15,"Kalamazoo Region","155.776486669806","5.09131156613171","10.163845250984","Medium"
2022-07-15,"Lansing Region","132.126096680438","5.2367055771725","7.10537268881745","Low"
2022-07-15,"Saginaw Region","108.688660589558","3.18181818181818","5.93746828608519","Low"
2022-07-15,"State","161.662489175773","3.76700313073518","8.36098964298179","Low"
2022-07-15,"Traverse City Region","108.50055822751","4.37556973564266","8.31163674161448","Low"
2022-07-15,"Upper Peninsula Region","202.442697005187","3.15879339783722","11.042328964505","High"
2022-07-16,"Detroit Region","176.178587645796","3.52910899508789","8.27684642945811","Low"
2022-07-16,"Grand Rapids Region","133.34505883924","4.4392398999308","8.53356252649627","Low"
2022-07-16,"Jackson Region","182.77004025568","5.21739130434783","5.94911515571326","Low"
2022-07-16,"Kalamazoo Region","155.25792313229","5.04759796324994","9.74899442441319","Low"
2022-07-16,"Lansing Region","135.84795855876","5.32640467684313","8.12042593007708","Low"
2022-07-16,"Saginaw Region","108.688660589558","3.29049311822076","5.60760893685824","Low"
2022-07-16,"State","160.370791368174","3.81151223994757","8.30091067548731","Low"
2022-07-16,"Traverse City Region","105.58025334768","4.41444728201386","8.76091440332337","Low"
2022-07-16,"Upper Peninsula Region","198.761920696001","3.21570859419465","10.3730969060502","Medium"
2022-07-17,"Detroit Region","181.747341444516","3.56542401757493","8.62012577445868","Low"
2022-07-17,"Grand Rapids Region","135.755301720067","4.44019545357977","9.05469611590062","Low"
2022-07-17,"Jackson Region","181.778521049953","4.94335736354274","6.27962155325289","Low"
2022-07-17,"Kalamazoo Region","158.680442479895","5.01939058171745","9.74899442441319","Low"
2022-07-17,"Lansing Region","137.878065037845","5.4032127210774","8.6279525507069","Low"
2022-07-17,"Saginaw Region","112.976832327537","3.37529647874475","5.27774958763128","Low"
2022-07-17,"State","164.356029565261","3.84401906102778","8.59129235171063","Low"
2022-07-17,"Traverse City Region","101.536754283301","4.45906432748538","8.76091440332337","Low"
2022-07-17,"Upper Peninsula Region","202.777313033294","3.27262379055208","10.7077129352776","High"
2022-07-18,"Detroit Region","181.003569533043","3.61045663637384","9.13504479195953","Low"
2022-07-18,"Grand Rapids Region","138.230686300375","4.45210931281507","8.98955441722507","Low"
2022-07-18,"Jackson Region","177.481937825136","4.89795918367347","5.94911515571326","Low"
2022-07-18,"Kalamazoo Region","161.584398289985","5.12075134168157","8.19330382477279","Low"
2022-07-18,"Lansing Region","134.49455423937","5.42071197411003","8.45877701049696","Low"
2022-07-18,"Saginaw Region","108.688660589558","3.30533235938641","5.44267926224476","Low"
2022-07-18,"State","164.606358597741","3.87824034509421","8.64135815795603","Low"
2022-07-18,"Traverse City Region","104.68169800004","4.5071454745328","8.31163674161448","Low"
2022-07-18,"Upper Peninsula Region","214.823490045173","3.21570859419465","9.70386484759533","Medium"
2022-07-19,"Detroit Region","188.879923364794","3.71947246624278","9.51646628640461","Low"
2022-07-19,"Grand Rapids Region","141.487771274465","4.53220249138616","9.11983781457616","Low"
2022-07-19,"Jackson Region","179.134469834681","4.92743840701991","7.27114074587177","Low"
2022-07-19,"Kalamazoo Region","170.918541965273","5.15707690575386","8.19330382477279","Low"
2022-07-19,"Lansing Region","143.460857855328","5.296200901481","8.45877701049696","Low"
2022-07-19,"Saginaw Region","110.008098047397","3.23908866318968","5.77253861147171","Low"
2022-07-19,"State","171.22505821652","3.95133886094876","8.96177931792659","Low"
2022-07-19,"Traverse City Region","110.297668922789","4.51458983299688","9.21019206503226","Low"
2022-07-19,"Upper Peninsula Region","213.485025932742","3.18725099601594","9.70386484759533","Medium"
2022-07-20,"Detroit Region","189.928832470717","3.77347892513705","9.64996380946038","Low"
2022-07-20,"Grand Rapids Region","150.347042403989","4.51322751322751","9.11983781457616","Low"
2022-07-20,"Jackson Region","185.083585069043","5.0303848750844","8.26265993849065","Low"
2022-07-20,"Kalamazoo Region","176.207890047936","5.05687577429891","7.67474029155932","Low"
2022-07-20,"Lansing Region","158.348305368617","5.32582461786002","8.79712809091684","Low"
2022-07-20,"Saginaw Region","115.945566607677","3.1867021765084","6.10239796069867","Low"
2022-07-20,"State","175.470638607386","3.97371246822797","9.05189776916831","Low"
2022-07-20,"Traverse City Region","120.181777746828","4.56211066324661","10.10874738845","Medium"
2022-07-20,"Upper Peninsula Region","214.154257988958","3.03115352231266","8.36540073068563","Medium"
2022-07-21,"Detroit Region","194.639387910045","3.86229493480554","9.82160348196066","Low"
2022-07-21,"Grand Rapids Region","153.082993782225","4.59636517328825","9.7712548013316","Low"
2022-07-21,"Jackson Region","182.109027451862","5.13860716700473","8.26265993849065","Low"
2022-07-21,"Kalamazoo Region","185.334608308218","4.97405819986465","7.46731487827393","Low"
2022-07-21,"Lansing Region","167.314608984575","5.36145548220898","8.6279525507069","Low"
2022-07-21,"Saginaw Region","122.707683579106","3.1333517648143","6.26732763531215","Low"
2022-07-21,"State","180.397113966598","4.02687299182806","9.19208202665543","Low"
2022-07-21,"Traverse City Region","118.609305888458","4.56378299120235","10.3333862193045","Medium"
2022-07-21,"Upper Peninsula Region","222.854274719759","2.76854928017719","7.02693661377593","Medium"
2022-07-22,"Detroit Region","199.521583021251","3.94205758363979","10.2602382005725","Medium"
2022-07-22,"Grand Rapids Region","165.59020008273","4.62326957624432","9.64097140398051","Low"
2022-07-22,"Jackson Region","181.117508246135","5.03548496113552","7.27114074587177","Low"
2022-07-22,"Kalamazoo Region","190.520243683378","4.87639688452421","7.67474029155932","Low"
2022-07-22,"Lansing Region","174.419981661371","5.34647068324988","7.95125038986715","Low"
2022-07-22,"Saginaw Region","123.862191354716","3.16566682048916","6.92704633376606","Low"
2022-07-22,"State","186.304879133133","4.06745357982098","9.34227944539162","Low"
2022-07-22,"Traverse City Region","119.507861236098","4.52546720410407","9.65946972674115","Low"
2022-07-22,"Upper Peninsula Region","227.20428308516","2.62295081967213","6.35770455532108","Medium"
2022-07-23,"Detroit Region","198.396389616715","3.99865402949919","10.3555935741838","Medium"
2022-07-23,"Grand Rapids Region","166.437042175993","4.59240425870014","9.25012121192725","Low"
2022-07-23,"Jackson Region","178.142950628954","4.9628629304524","7.93215354095102","Low"
2022-07-23,"Kalamazoo Region","192.075934295926","4.86571524890437","7.8821657048447","Low"
2022-07-23,"Lansing Region","164.946151425642","5.18975024326954","7.44372376923733","Low"
2022-07-23,"Saginaw Region","130.624308326145","3.19306016980436","7.42183535760649","Low"
2022-07-23,"State","185.964431648959","4.08914860365564","9.41237157413518","Low"
2022-07-23,"Traverse City Region","120.631055420647","4.38451660245826","8.98555323417781","Low"
2022-07-23,"Upper Peninsula Region","231.219675422453","2.75956284153005","8.70001675991305","Medium"
2022-07-24,"Detroit Region","199.731364842436","4.06543261091366","10.4890910972395","Medium"
2022-07-24,"Grand Rapids Region","165.655341782212","4.58165215544702","9.70611310265606","Low"
2022-07-24,"Jackson Region","185.083585069043","4.93197278911565","7.27114074587177","Low"
2022-07-24,"Kalamazoo Region","192.801923248448","4.90393208221627","7.67474029155932","Low"
2022-07-24,"Lansing Region","162.916044946557","4.96407576747224","7.95125038986715","Low"
2022-07-24,"Saginaw Region","126.006277223706","3.24074074074074","8.0815540560604","Low"
2022-07-24,"State","186.374971262227","4.12384448069603","9.61263479911679","Low"
2022-07-24,"Traverse City Region","126.247026343396","4.25297891842346","8.98555323417781","Low"
2022-07-24,"Upper Peninsula Region","225.865818972729","2.95081967213115","9.70386484759533","Medium"
2022-07-25,"Detroit Region","200.932842545584","4.08662203232065","10.2602382005725","High"
2022-07-25,"Grand Rapids Region","164.222224393612","4.49880350970487","9.38040460927834","Low"
2022-07-25,"Jackson Region","189.049661891951","4.8122866894198","6.94063434833214","Low"
2022-07-25,"Kalamazoo Region","194.357613860996","4.99554962171785","8.40072923805817","Low"
2022-07-25,"Lansing Region","177.803492459846","4.76658476658477","8.12042593007708","Low"
2022-07-25,"Saginaw Region","136.891636250884","3.36181277860327","8.74127275451431","Low"
2022-07-25,"State","188.557840425455","4.13422106759339","9.6026216378677","Low"
2022-07-25,"Traverse City Region","125.797748669576","4.27209387605427","10.3333862193045","Medium"
2022-07-25,"Upper Peninsula Region","224.19273883219","3.08743169398907","9.36924881836791","Medium"
2022-07-26,"Detroit Region","200.150928484805","4.09709303628662","10.1267406775167","High"
2022-07-26,"Grand Rapids Region","168.84728505682","4.35913772963789","9.44554630795388","Low"
2022-07-26,"Jackson Region","205.244475585492","4.85636114911081","8.26265993849065","Medium"
2022-07-26,"Kalamazoo Region","195.705879058538","5.11705685618729","8.60815465134356","Low"
2022-07-26,"Lansing Region","195.736099691762","4.64121132323897","8.79712809091684","Low"
2022-07-26,"Saginaw Region","139.695440848794","3.45888495245199","9.40099145296822","Low"
2022-07-26,"State","191.131222879353","4.13543551305247","9.61263479911679","Low"
2022-07-26,"Traverse City Region","131.862997266145","4.3046357615894","9.21019206503226","Low"
2022-07-26,"Upper Peninsula Region","232.558139534884","3.14207650273224","8.70001675991305","Medium"
2022-07-27,"Detroit Region","201.409619411913","4.13875008402985","10.2793092752948","High"
2022-07-27,"Grand Rapids Region","163.701090797758","4.33997343957503","9.96667989735823","Low"
2022-07-27,"Jackson Region","206.897007595037","4.74564697849095","6.94063434833214","Medium"
2022-07-27,"Kalamazoo Region","197.157856963582","5.25609483337061","8.91929277127164","Low"
2022-07-27,"Lansing Region","183.724636357177","4.39887547544237","8.45877701049696","Low"
2022-07-27,"Saginaw Region","138.705862755414","3.54444548083201","8.24648373067388","Low"
2022-07-27,"State","189.849538233054","4.16247108450129","9.69274008910942","Low"
2022-07-27,"Traverse City Region","123.102082626657","4.35661764705882","9.21019206503226","Low"
2022-07-27,"Upper Peninsula Region","225.865818972729","3.14207650273224","9.36924881836791","Medium"
2022-07-28,"Detroit Region","203.106945056043","4.16045883789445","10.0504563786277","High"
2022-07-28,"Grand Rapids Region","162.267973409158","4.25916091343601","9.83639650000715","Low"
2022-07-28,"Jackson Region","213.176629231308","4.72789115646259","8.26265993849065","Medium"
2022-07-28,"Kalamazoo Region","196.74300613357","5.26549655632082","8.71186735798625","Low"
2022-07-28,"Lansing Region","192.521764433211","4.20195980734097","8.6279525507069","Low"
2022-07-28,"Saginaw Region","140.685018942174","3.68367061456682","8.57634307990083","Low"
2022-07-28,"State","191.081157072857","4.175761408376","9.61263479911679","Low"
2022-07-28,"Traverse City Region","121.304971931377","4.38049853372434","8.98555323417781","Low"
2022-07-28,"Upper Peninsula Region","220.846578551113","3.41530054644809","10.0384808768228","High"
2022-07-29,"Detroit Region","211.936852620451","4.18641655741195","10.374664648906","High"
2022-07-29,"Grand Rapids Region","156.861212352169","4.26661006155806","11.4649389668957","Medium"
2022-07-29,"Jackson Region","232.015494140121","4.98643147896879","9.25417913110952","Medium"
2022-07-29,"Kalamazoo Region","197.261569671086","5.31454565627427","8.29701653141548","Low"
2022-07-29,"Lansing Region","191.337535653745","3.94955194158646","8.12042593007708","Low"
2022-07-29,"Saginaw Region","146.952346866913","3.77182335916348","8.0815540560604","Low"
2022-07-29,"State","195.496961205809","4.20258913758873","10.0331875715781","Medium"
2022-07-29,"Traverse City Region","121.529610768287","4.36848839334674","9.43483089588671","Low"
2022-07-29,"Upper Peninsula Region","217.835034298143","3.66120218579235","11.7115610229599","High"
2022-07-30,"Detroit Region","215.236148535446","4.1959686450168","10.6225886202953","High"
2022-07-30,"Grand Rapids Region","156.079511958387","4.25328807806534","11.5300806655713","Medium"
2022-07-30,"Jackson Region","234.329038953485","4.92411467116357","7.93215354095102","Medium"
2022-07-30,"Kalamazoo Region","197.365282378589","5.38367027811907","8.60815465134356","Low"
2022-07-30,"Lansing Region","196.07445077161","3.93974507531866","9.13547917133672","Low"
2022-07-30,"Saginaw Region","145.632909409073","3.77252778037165","8.57634307990083","Low"
2022-07-30,"State","197.489580304352","4.21473389393826","10.2534771190579","Medium"
2022-07-30,"Traverse City Region","123.775999137387","4.5071454745328","10.10874738845","Medium"
2022-07-30,"Upper Peninsula Region","218.838882382466","3.6895326591965","10.7077129352776","High"
2022-07-31,"Detroit Region","217.066971702149","4.21016122355363","10.8323704422401","High"
